Symbol,Chinese Name,ShortName,Name,Summary Quote
600648,外高桥,WGQ,SHANGHAI WAI GAOQIAO FREE TRADE ZONE DEVELOPMENT CO. LTD.,http://www.waigaoqiao.com.cn
600649,城投控股,SMI Holding,Shanghai SMI Holding Co.  Ltd.,www.sh600649.com
600650,锦江投资,JINJIANG INVEST,Shanghai Jin Jiang International Industrial Investment Co. Ltd,www.jjtz.com
600651,飞乐音响,FACS,Shanghai Feilo Acoustics Co.  ltd,www.facs.com.cn
600652,游久游戏,U9 GAME,SHANGHAI U9 GAME CO. LTD.,www.sh-ace.com
600653,申华控股,SSHC,Shanghai Shenhua Holdings Co. Ltd.,HTTP://www.600653.com.cn
600654,中安消,CSF,China Security & Fire Co. Ltd,http://www.600654.com/
600655,豫园商城,YYTM,SHANGHAI YUYUAN TOURIST MART CO. LTD,www.yuyuantm.com.cn
600657,信达地产,Cinda Real Estate,Cinda Real Estate Co. Ltd.,www.cindare.com
600658,电子城,BEZ,Beijing Electronic Zone Investment and Development Co.  Ltd,http://www.bez.com.cn
600660,福耀玻璃,FYG,FUYAO GLASS INDUSTRY GROUP CO. LTD,HTTP://WWW.FUYAOGROUP.COM
600661,新南洋,SXN,SHANGHAI XIN  NAN YANG CO. LTD,HTTP://WWW.XIN－NY.COM
600662,强生控股,Qiang  Sheng  Holding,Shanghai QiangSheng Holding CO. Ltd.,HTTP://WWW.62580000.com.cn
600663,陆家嘴,LJZ,Shanghai Lujiazui Finance & Trade Zone Development Co. Ltd.,HTTP://WWW.LJZ.COM.CN
600664,哈药股份,HPGC,Harbin Pharmaceutical Group CO. LTD.,http://www.hayao.com
600665,天地源,TANDE,Tande CO. LTD.,www.tande.cn
600666,奥瑞德,AURORA,AURORA OPTOELECTRONICS CO. LTD,-
600667,太极实业,WXTJ,WUXI TAIJI INDUSTRY COMPANY LIMITED.,http://www.wxtj.com
600668,尖峰集团,ZJJF,ZHEJIANG JIANFENG GROUP CO. LTD,http://www.jianfeng.com.cn
600671,天目药业,TMSP,HANGZHOU TIAN-MU-SHAN PHARMACEUTICAL ENTERPRISE CO. LTD,http://www.hztmyy.com
600673,东阳光科,GDHEC CO. LTD,GUANGDONG HEC TECHNOLOGY HOLDING CO.  LTD,www.hec-al.com
600674,川投能源,SCTE,SICHUAN CHUANTOU ENERGY CO. LTD.,www.scte.com.cn
600675,中华企业,CECL.,CHINA ENTERPRISE COMPANY LIMITED,http://www.cecl.com.cn
600676,交运股份,SJY.,SHANGHAI JIAO YUN  GROUP CO.  LTD.,http://www.cnsjy.com
600677,航天通信,AEROCOM,AEROSPACE COMMUNICATIONS HOLDINGS GROUP CO. LTD.,www.aerocom.cn
600678,四川金顶,SCGS,SICHUAN GOLDEN SUMMIT (GROUP) JOINT-STOCK CO.  LTD.,http://www.scjd.cn
600679,金山开发,JKD,Jinshan Development & Construction Co.  Ltd.,http://www.jskfjs.com
600680,上海普天,shpte,SHANGHAI POTEVIO CO. LTD.,http://www.shpte.com
600681,万鸿集团,WINOWNER,WIONWNER GROUP CO.  LTD.,HTTP://WWW.WINOWNER.COM
600682,南京新百,NJXB,NANJING XINJIEKOU DEPARTMENT STORE CO. LTD,HTTP://www.njxb.com
600683,京投银泰,MTL,METRO LAND CO.LTD,http://www.600683.com
600684,珠江实业,GZPR,GUANGZHOU PEARL RIVER INDUSRIAL DEVELOPMENT CO. LTD.,HTTP://WWW.GZZJSY.COM
600685,中船防务,COMEC,CSSC OFFSHORE & MARINE ENGINEERING (GROUP) COMPANY LIMITED,comec.cssc.net.cn
600686,金龙汽车,KLM,XIAMEN KING LONG MOTOR GROUP CO. TLD.,www.xmklm.com.cn
600687,刚泰控股,GTKG,Gansu Gangtai Holding(Group) Co. Ltd,www.gangtaikonggu.com.cn
600688,上海石化,SPC,SINOPEC SHANGHAI PETROCHEMICAL CO. LTD,http://www.spc.com.cn
600689,上海三毛,SMEG,SHANGHAI SANMAO ENTERPRISE (GROUP) CO. LTD.,www.600689.com
600690,青岛海尔,HAIER,QINGDAO HAIER CO. LTD,http://www.haier.net/cn/about_haier/
600691,*ST阳化,YMCC,YANGMEI CHEMICAL CO. LTD,http://www.ymhg.com.cn
600692,亚通股份,YT,SHANG HAI YA TONG CO. LTD.,http://www.shanghaiyateng。com
600693,东百集团,FJDB,FUJIAN DONGBAI (GROUP) CO. LTD.,www.dongbai.com
600694,大商股份,DS,DASHANG CO. LTD.,www.dsjt.com
600695,绿庭投资,GIG,Shanghai Greencourt Investment Group Co.  Ltd.,http://www.dajiang.com
600696,匹凸匹,P2P,P2P Financial Information Service Co.  Ltd.,www.p2p.com
600697,欧亚集团,CCEG,CHANG CHUN EURASIA GROUP CO.  LTD.,www.cn-eurasiagroup.com
600698,湖南天雁,HNTY,HUNAN TYEN MACHINERY CO.  LTD,http://www.tyen.com.cn
600699,均胜电子,NJEC,NINGBO JOYSON ELECTRONIC CORP.,http://www.joyson.cn
600701,工大高新,HGDHTED,HARBIN GONG DA HIGH-TECH ENTERPRISE DEVELOPMENT CO. LTD.,-
600702,沱牌舍得,Tuopai Shede ,Sichuan Tuopai Shede Wine Co.  Ltd.,http://www.chinatuopai.com
600703,三安光电,SAN'AN OPTO,SAN'AN OPTOELECTRONICS CO. LTD,www.sanan-e.com
600704,物产中大,ZDYT,Materials Industry Zhongda Group Co. Ltd.,http://www.zhongda.com
600705,中航资本,AVIC CAPITAL,AVIC CAPITAL CO. LTD.,http://www.aviccapital.com
600706,曲江文旅,QJCT,XI’AN QUJIANG CULTURAL TOURISM CO. LTD.,www.qjtourism.com
600707,彩虹股份,IDD,IRICO DISPLAY DEVICES CO. LTD,http://www.chgf.com.cn
600708,光明地产,-,BRIGHT REAL ESTATE GROUP CO. LIMITED,http://www.bre600708.com/
600710,*ST常林,CHL,CHANGLIN COMPANY LIMITED,www.changlin.com.cn
600711,盛屯矿业,CTM,CHENGTUN MINING GROUP CO. LTD,www.600711.com
600712,南宁百货,N.N.STORE,NANNING DEPARTMENT STORE CO. LTD.,http://www.nnbh.com.cn
600713,南京医药,NJYY,NanJing Pharmaceutical Company Limited,www.njyy.com
600714,金瑞矿业,Jinrun Mineral ,Qinghai Jinrun Mineral Development Co.  Ltd,-
600715,*ST松辽,Song Liao Auto,Song Liao Automotive Co. Ltd.,无
600716,凤凰股份,PHOENIX PROPERTY,JIANGSU PHOENIX PROPERTY INVESTMENT COMPANY LIMITED,http://www.fhzy.cn/
600717,天津港,TIANJIN PORT,TIANJIN PORT HOLDINGS CO. LTD.,www.tianjin-port.com
600718,东软集团,Neusoft,Neusoft Corporation,http://www.neusoft.com
600719,大连热电,DTPC,DALIAN THERMAL POWER CO. LTD.,http://www.dlrd.com
600720,祁连山,QLS,GANSU QILIANSHAN CEMENT GROUP CO. LTD.,www.qlssn.com
600721,百花村,BHC,Xinjiang Baihuacun co. ltd,www.xjbhc.net
600722,*ST金化,JINNIU CHEMICAL,HEBEI JINNIU CHEMICAL INDUSTRIAL CO. LTD,www.hbjnhg.com
600723,首商股份,BCRG,Beijing Capital Retailing Group Co.  Ltd.,http://www.xdsc.com.cn
600724,宁波富达,NINGBOFUDA,NINGBO FUDA COMPANY LIMITED,http://www.Fuda.com
600725,云维股份,YNYW,YUNNAN YUNWEI COMPANY LIMITED,http://www.ywgf.cn
600726,华电能源,HDECL,Huadian Energy Company Limited,-
600727,鲁北化工,LBC,SHANDONG LUBEI CHEMICAL CO. LTD.,http://www.lubeichem.com
600728,佳都科技,PCI-STCL,PCI-SUNTEK TECHNOLOGY CO.  LTD.,HTTP://WWW.SUNTEKTECH.COM
600729,重庆百货,CBEST,CHONGQING DEPARTMENT STORE CO. LTD.,http://www.e-cbest.com
600730,中国高科,CHINA HI-TECH,CHINA HI-TECH GROUP CO. LTD.,http://www.chinahitech.com.cn
600731,湖南海利,HLC,HUNAN HAILI CHEMICAL INDUSTRY CO. LTD.,http://www.hnhlc.com
600732,*ST新梅,SHXM,SHANGHAI XINMEI REAL ESTATE CO.  LTD.,www.shinmay.com.cn
600733,S前锋,QFEC, ChengDu QianFeng Electronic Co .Ltd,-
600734,实达集团,SG,Fujian Start Group Co. Ltd,http://www.start.com.cn/
600735,新华锦,HIKING,SHANDONG HIKING INTERNATIONAL CO.  LTD.,-
600736,苏州高新,SZNH,SUZHOU NEW DISTRICT HI-TECH INDUSTRIAL CO. LTD,HTTP://WWW.sndnt.com
600737,中粮屯河,Cofco  Tunhe  ,Cofco  Tunhe  Co. Itd.,HTTP://WWW.TUNHE.COM
600738,兰州民百,LZMB,LANZHOU MINBAI SHAREHOLDING (GROUP) CO. LTD.,HTTP://www.lzminbai.com.cn
600739,辽宁成大,LNCD,LIAONING CHENGDA CO. LTD.,http://www.chengda.com.cn
600740,山西焦化,SCC,SHAN XI COKING CO. LTD,www.sxjh.com.cn
600741,华域汽车,HASCO,HUAYU Automotive Systems Company Limited,www.huayu-auto.com
600742,一汽富维,FAWAY,Changchun FAWAY Automobile Components Co.  Ltd,www.fawfw.com.cn
600743,华远地产,HY PROPERTY,HUAYUAN PROPERTY CO. LTD.,www.hy-online.com
600744,华银电力,DHEP,DATANG HUAYIN ELECTRIC POWER CO. LTD.,HTTP://WWW.HYPOWER.COM.CN
600745,中茵股份,JOININ,JOININ (HOLDING) CO. LTD.,www.joinin-holding.com
600746,江苏索普,SOPO,JIANGSU SOPO CHEMICAL CO.LTD.,Http://www.sopo.com.cn
600747,大连控股,dlkg,DALIAN DAXIAN ENTERPRISES HOLDINGS CO. LTD,www.dl-hold.com
600748,上实发展,SID,SHANGHAI INDUSTRIAL DEVELOPMENT CO. LTD.,www.sidlgroup.com
600749,西藏旅游,TIBET TOURISM,TIBET TOURISM CO. LTD,http://www.600749.com
600750,江中药业,JZYY,JIANGZHONG PHARMACEUTICAL CO. LTD,http://www.jzjt.com
600751,天海投资,TIC,TIANJIN TIANHAI INVESTMENT CO.  LTD.,www.tjtmsc.com
600753,东方银星,HOSSI,HENAN  ORIENTAL SILVER STAR INVESTMENT CO.LTD,http://www.yinxingdf.com
600754,锦江股份,JINJIANG SHARES,Shanghai Jin Jiang International Hotels Development Co. Ltd.,Http://www.jinjianghotels.sh.cn
600755,厦门国贸,ITG,XIAMEN INTERNATIONAL TRADE GROUP CORP.  LTD.,http：//www.itg.com.cn
600756,浪潮软件,ISS,Inspur software  Co. Ltd.,HTTP://WWW.Inspur.com.cn
600757,长江传媒,CJPL,Changjiang Publishing & Media Co. Ltd,http://www.cjcb.com.cn/
600758,红阳能源,HYNY,LIAONING HONGYANG ENERGY RESOURCE INVEST Co.Ltd.,-
600759,洲际油气,Geo-Jade Petroleum,Geo-Jade Petroleum Corporation,http://www.sse.com.cn
600760,中航黑豹,ZHHB,ZHONGHANG HEIBAO CO. LTD,HTTP://www.heibao.com
600761,安徽合力,AHHL,ANHUI HELI CO. LTD.,http://www.helichina.com
600763,通策医疗,TCMEDICAL,TOPCHOICE MEDICAL INVESTMENT CO.INC,www.tcmedical.com.cn
600764,中电广通,CEC CoreCast,CEC CoreCast Corporation Limited,www.cecgt.com
600765,中航重机,AVICHM,AVIC HEAVY MACHINERY CO. LTD.,http://www.avichm.com
600766,园城黄金,yuancheng gold,YanTai Yuancheng Gold CO. LTD .,-
600767,运盛医疗,winsan,WINSAN(SHANGHAI)  MEDICAL SCIENCE AND TECHNOLOGY CO. LTD,http://www.winsan.cn
600768,宁波富邦,NBFB,NINGBO FUBANG JINGYE GROUP Co .LTD,HTTP://www.600768.com.cn
600769,祥龙电业,XLDY,WUHAN XIANGLONG POWER INDUSTRY CO LTD.,-
600770,综艺股份,JSZY,Jiangsu Zongyi Co. LTD,http://www.600770.com
600771,广誉远,GuangYuYuan,GuangYuYuan Chinese Herbal Medicine Co. Ltd.,http://www.topsun.com
600773,西藏城投,TUDI,Tibet Urban Development and Investment Co. LTD,http://www.600773sh.com
600774,汉商集团,HSGC,WUHAN HANSHANG GROUP CO. LTD.,http://www.whhsg.com
600775,南京熊猫,NPEC,NANJING PANDA ELECTRONICS COMPANY LIMITED,http://www.chinapanda.com.cn
600776,东方通信,Eastcom,EASTERN COMMUNICATIONS CO. LTD.,http://www.eastcom.com
600777,新潮实业,XCIC,YANTAI XINCHAO INDUSTRY CO. LTD.,http://WWW.xinchashiye.com
600778,友好集团,YOUHAO GROUP,XINJIANG YOUHAO (GROUP) CO. LTD,HTTP://WWW.xjyh.com
600779,*ST水井,SCSF,SICHUAN SWELLFUN CO. LTD,www.swellfun.com
600780,通宝能源,TEC,TOP ENERGY COMPANY LTD.SHANXI,http://www.600780.com.cn
600781,辅仁药业,FR,FUREN PHARMACEUTICAL INDUSTRIL(GROUP) CO. COM,http://www.shfuren.cn
600782,新钢股份,xinsteel,Xinyu Iron ＆ Steel Co. Ltd,http://www.xinsteel.com.cn
600783,鲁信创投,Luxin Co. ,Luxin Venture Capital Group Co.  Ltd.,HTTP://WWW.600783.CN
600784,鲁银投资,LUYIN INVEST,LUYIN INVESTMENT GROUP CO. LTD.,-
600785,新华百货,XHCG,YINCHUAN XINHUA COMMERCIAL (GROUP) CO. LTD.,www.xhds.com.cn
600787,中储股份,CMST,CMST Development Co. Ltd.,www.cmstd.com.cn
600789,鲁抗医药,LKPC,SHANDONG LUKANG PHARMACEUTICAL CO. LTD.,www.lkpc.com
600790,轻纺城,L&T  City,ZheJiang China Light&Textile Industrial City Group Co. Ltd.,http://www.qfcgroup.com
600791,京能置业,BEIH-ZY,BEIH-PROPERTY CO.  LTD,WWW.BEIH-ZY.COM
600792,云煤能源,YNCE,Yunnan Coal & Energy Co. Ltd.,http://www.ymnygf.com
600793,ST宜纸,Yibin Paper,YibinpaperindustryCO. LTD,HTTP://WWW.yb-zy.com
600794,保税科技,ZFTC,ZHANGJIAGANG FREETRADE SCIENCE AND TECHNOLOGY CO. LTD.,www.zftc.net
600795,国电电力,GDPD,GD POWER DEVELOPMENT CO.  LTD,www.600795.com.cn
600796,钱江生化,QJBIOCH,ZHEJIANG QIANJIANG BIOCHEMICAL COMPANY LIMITED,http://www.600796.com
600797,浙大网新,INSIGMA,INSIGMA TECHNOLOGY CO. LTD.,www.insigma.com.cn
600798,宁波海运,NBMC,NINGBO MARINE COMPANY LIMITED.,http//www.nbmc.com.cn
600800,天津磁卡,GMCC,TIAN JIN GLOBAL MAGNETIC CARD CO. LTD,HTTP://www.gmcc.com.cn
600801,华新水泥,HUAXINCEM,HUAXIN  CEMENT  CO.   LTD.,http//www.huaxincem .com
600802,福建水泥,FJC INC.,FUJIAN CEMENT INC.,http://fjcement.com/
600803,新奥股份,ENN-EC,ENN Ecological Holdings  Co. LTD,http://www.enn-ec.com.cn
600804,鹏博士,DR.PENG,DR.PENG TELECOM&MEDIA GROUP CO. LTD.,http://www.drpeng.com.cn
600805,悦达投资,Yueda Inv.,Jiangsu Yueda Investment Co.Ltd.,http://www.yueda.com
600806,昆明机床,KMJC,SHENJI GROUP KUNMING MACHINE TOOL COMPANY LIMITED,http://www.kmtcl.com.cn
600807,天业股份,S.T.H,Shandong Tyan Home Co. Ltd,www.tyanhome.com.cn
600808,马钢股份,MAS C.L.,MAANSHAN IRON & STEEL COMPANY LIMITED,http://www.magang.com.cn
600809,山西汾酒,Shanxi Fen Wine,SHANXI XINGHUACUN FEN WINE FACTORY  CO. LTD,http://www.fenjiu.com.cn
600810,神马股份,SMIC,SHEN MA INDUSTRY CO. LTD,www.shenma.com
600811,东方集团,OGI,ORIENT GROUP INCORPORATION,http：//www.china-orient.com
600812,华北制药,NCPC,NORTH CHINA PHARMACEUTICAL COMPANY. LTD,HTTP://www.ncpc.com
600814,杭州解百,HJBG,HANGZHOU JIEBAI GROUP CO.  LIMITED.,http://www.jiebai.com
600815,厦工股份,XGMA,Xiamen XGMA Machinery Company Limited.,www.xiagong.com
600816,安信信托,AXXT,ANXIN TRUST CO. LTD,http://www.anxintrust.com
600817,ST宏盛,HST,XI'AN HONGSHENG TECHNOLOGY CO. LTD.,-
600818,中路股份,ZLC,ZHONGLU CO .LTD.,http://www.cnforever.com
600819,耀皮玻璃,SYP,SHANGHAI YAOHUA PILKINGTON GLASS GROUP CO LTD.,www.sypglass.com
600820,隧道股份,STEC,SHANGHAI TUNNEL ENGINEERING CO. LTD.,www.stec.net
600821,津劝业,TJQYC,Tianjin Quan Ye Chang (Group) Co.  Ltd,http://www.qyc.com.cn/
600822,上海物贸,SMTC,Shanghai Material Trading Co.  Ltd.,http://www.shwmzx.com/
600823,世茂股份,SMG,Shanghai Shimao Co. Ltd,http://www.shimaoco.com
600824,益民集团,YIMIN GROUP,SHANGHAI YIMIN COMMERCIAL GROUP CO.  LTD.,HTTP://www.yimingroup.com
600825,新华传媒,Xinhua Media,Shanghai Xinhua Media Co.  Ltd,http://www.xhmedia.com
600826,兰生股份,LANSHENG,SHANGHAI LANSHENG CORPORATION,http://www.lansheng.com
600827,百联股份,SBGCL,SHANGHAI BAILIAN GROUP CO.  LTD.,http://www.bailian.sh.cn
600828,成商集团,Chengshang Group,Chengshang Group Co.  Ltd.,HTTP://www.cpds.cn
600829,人民同泰,HRPC,HPGC Renmintongtai Pharmaceutical Corporation,www.hyrmtt.com.cn
600830,香溢融通,SLT,SUNNY LOAN TOP CO. LTD,http://www.sunnyloantop.cn
600831,广电网络,SXBN,SHAANXI BROADCAST & TV NETWORK INTERMEDIARY （GROUP）CO.LTD,http://www.600831.com
600833,第一医药,NO.1.PHARMAC,SHANGHAI NO.1 PHARMACY CO. LTD.,http://www.dyyy.com.cn
600834,申通地铁,shentong metro,Shanghai Shentong Metro Co.  Ltd.,www.shtmetro.com
600835,上海机电,SMEIC,Shanghai Mechanical & Electrical Industry CO.  LTD.,http://www.chinasec.cn
600836,界龙实业,J.L.C,SHANGHAI JIELONG GROUP INDUSTRY CORPORATION LIMITED,http://www.jielongcorp.com
600837,海通证券,HAITONG Securities Co. Ltd.,HAITONG Securities Company Limited,www.htsec.com
600838,上海九百,SHJB,SHANGHAI JOIN BUY CO. LTD.,www.shjb600838.com
600839,四川长虹,CHANGHONG,SICHUAN CHANGHONG ELECTRIC CO. LTD.,http://www.changhong.com
600841,上柴股份,SDEC,SHANGHAI DIESEL ENGINE COMPANY LIMITED,http://www.sdec.com.cn
600843,上工申贝,ShangGong Group,Shang Gong Group Co.  Ltd.,http://www.sgsbgroup.com
600844,丹化科技,DHCT,DANHUA CHEMICAL TECHNOLOGY CO.  LTD.,www.600844.com
600845,宝信软件,Baosight,Shanghai Baosight Software Co.  Ltd.,HTTP://www.baosight.com
600846,同济科技,TJKJ,SHANGHAI TONGJI SCIENCE & TECHNOLOGY INDUSTRIAL CO. LTD,wwww.tjkjsy.com.cn
600847,万里股份,Wanli New Energy,Chongqing Wanli New Energy Co. Ltd.,www.cqwanli.com
600848,上海临港,SLHC,Shanghai Lingang Holdings Corporation Limited,www.linganginvestment.com
600850,华东电脑,ECC,SHANGHAI EAST-CHINA COMPUTER CO. LTD,www.shecc.com
600851,海欣股份,HX GROUP,SHANGHAI HAIXIN GROUP CO.  LTD.,http//www.haixin.coｍ.cn
600853,龙建股份,LJRB,LONGJIAN ROAD & BRIDGE CO. LTD.,www.longjianlq.com
600854,春兰股份,CHUNLAN,JIANGSU CHUNLAN REFRIGERATING EQUIPMENT STOCK CO. LTD,HTTP://WWW.CHUNLAN.COM
600855,航天长峰,ASCF,BEIJING AEROSPACE CHANGFENG CO. LTD.,http://www.ascf.com.cn
600856,中天能源,-,Changchun  Sinoenergy  Corporation,http://www.snencn.cn
600857,宁波中百,NBZB,NINGBO ZHONGBAI CO.  LTD.,www.hitsc.com
600858,银座股份,INZONE,INZONE GROUP CO. LTD,http://www.yinzuostock.com
600859,王府井,Wangfujing,BEIJING WANGFUJING DEPARTMENT STORE (GROUP)CO. LTD.,http://www.wfj.com.cn
600860,京城股份,JINGCHENG MAC,Beijing Jingcheng Machinery Electric Company Limited,www.btic.com.cn
600861,北京城乡,BURTC,BENJING URBAN & RURAL TRADE CENTRE CO. LTD,www.bjcx.com.cn
600862,南通科技,TONTEC,TONTEC Technology Investment Group Co.  Ltd.,http://www.tonmac.com.cn
600863,内蒙华电,NMHD,INNER MONGOLIA MENGDIAN HUANENG THERMAL POWER CORPORATION LI,WWW.NMHDWZ.COM
600864,哈投股份,HTGF,HARBIN HATOU INVESTMENT CO. LTD,-
600865,百大集团,BAIDA GROUP,BAIDA GROUP CO. LTD,www.baidagroup.com
600866,星湖科技,STARLAKE SCIENCE,STAR LAKE BIOSCIENCE CO. INC ZhAOQING GUANGDONG,HTTP://WWW.STARLAKE.COM.CN
600867,通化东宝,THDB,TONGHUA DONGBAO PHARMACEUTICAL CO. LTD.,http://www.thdb.com
600868,梅雁吉祥,MEI YAN,Guangdong Meiyan jixiang Hydropower Co. Ltd.,http://www.chinameiyan.com/
600869,智慧能源,Smarter Energy,Far East Smarter Energy Co. Ltd,HTTP://WWW.600869.com
600870,*ST厦华,XOCECO,XIAMEN OVERSEAS CHINESE ELECTRONIC CO. LTD.,-
600871,石化油服,SSC,SINOPEC OILFIELD SERVICE CORPORATION,http://ssc.sinopec.com
600872,中炬高新,JonJee Hi-tech,JONJEE HI-TECH INDUSTRIAL & COMMERCIAL HOLDING CO. LTD,HTTP://WWW.JONJEE.COM
600873,梅花生物,MEIHUA BIO,MeiHua Holdings Group Co. Ltd,http://www.meihuagrp.com
600874,创业环保,TCEPC,Tianjin Capital Environmental Protection Group Company Limited,www.tjcep.com
600875,东方电气,DEC,DONGFANG ELECTRIC CORPORATION LIMITED,http://www.dec-ltd.cn/
600876,洛阳玻璃,LYG,LUOYANG GLASS COMPANY LIMITED,http://www.zhglb.com/
600877,中国嘉陵,JIALING,CHINA JIALING INDUSTRIAL CO. LTD.(GROUP),http://www.jialing.com.cn
600879,航天电子,CATEC-LTD,China Aerospace Times Electronics CO.  LTD.,http:// www.catec-ltd.cn
600880,博瑞传播,B-RAYMEDIA,Chengdu B-ray Media Co. Ltd,www.b-raymedia.com
600881,亚泰集团,YTG,JILIN YATAI (GROUP) CO.  LTD.,www.yatai.com
600882,华联矿业,Hualian Mining,Shandong Hualian Mining Holdings Co.  Ltd.,-
600883,博闻科技,YBTI,Yunnan Bowin Technology&Industry Co. Ltd.,http://www.ynbowin.com
600884,杉杉股份,NBSS,NINGBO SHANSHAN CO. LTD.,http://www.ssgf.net
600885,宏发股份,Hongfa,Hongfa Technology Co. Ltd.,www.hongfa.com
600886,国投电力,SDIC Power,SDIC Power Holdings Co. Ltd.,http://www.sdicpower.com
600887,伊利股份,YILI,INNER MONGOLIA YILI INDUSTRIAL GROUP CO. LTD,http://www.yili.com
600888,新疆众和,XJJW,XINJIANG JOINWORLD CO. LTD.,HTTP://www.joinworld.com
600889,南京化纤,NCFC,NANJING CHEMICAL FIBRE CO.LTD,HTTP://WWW.viscosefibre.com
600890,中房股份,CRED HOLDING,CRED HOLDING CO. LTD,http：//www.credholding.com
600891,秋林集团,ＨＱＬ,HARBIN CHURIN GROUP JOINTSTOCK CO. LTD.,http://WWW.qlgroup.com.cn
600892,宝诚股份,Baocheng Share,Baocheng Investment Co. Ltd.,www.baochengshare.com
600893,中航动力,AAEC,AVIC AVIATION ENGINE CORPORATION PLC,www.xaec.com
600894,广日股份,GRI,GUANGZHOU GUANGRI STOCK CO. LTD.,http://www.guangrigf.com/index.aspx
600895,张江高科,ZJHTC,SHANGHAI ZHANGJIANG HI-TECH PARK DEVELOPMENT CO. LTD,http://www.600895.com
600896,中海海盛,CSHS,CHINA SHIPPING HAISHENG CO. LTD.,http://www.haishengshipping.com
600897,厦门空港,XIAC,Xiamen International Airport Co. Ltd,http://www.xiamenairport.com.cn
600898,三联商社,SLSS,SANLIAN COMMERCIAL CO. LTD,http://www.sanlianshop.com
600900,长江电力,CYPC,China Yangtze Power Co. ltd.,http://www.cypc.com.cn
600917,重庆燃气,CQGAS,Chongqing Gas Group Corporation Ltd.,http://www.cqgas.cn/
600958,东方证券,ORIENT SECURITIES ,ORIENT SECURITIES COMPANY LIMITED,http://www.dfzq.com.cn/
600959,江苏有线,JSCN,Jiangsu Broadcasting Cable Information Network Corporation Limited,-
600960,渤海活塞,BHPISTON,SHANDONG BINZHOU BOHAI PISTON CO. LTD.,www.bhpiston.com
600961,株冶集团,ZHUZHOU SMELTER,ZHUZHOU SMELTER GROUP CO. LTD.,http://www.torchcn.com
600962,*ST中鲁,SDICZL,SDIC ZHONGLU FRUIT JUICE CO. LTD.,www.sdiczl.com
600963,岳阳林纸,yyfp,YUEYANG FOREST ＆ PAPER CO.  LTD.,http://www.yypaper.com
600965,福成五丰,Fortune Ng Fung,Fortune Ng Fung Food (Hebei) Co.  Ltd,fucheng.net
600966,博汇纸业,sdbh,SHANDONG  BOHUI PAPER INDUSTRIAL  CO. LTD.,www.bohui.net
600967,北方创业,bfcy,Baotou Beifang Chuangye Co. Ltd.,www.bfcy.cc
600969,郴电国际,Chendian International ,Hunan Chendian International Development Share-holding Limited company,www.chinacdi.com
600970,中材国际,sinoma-int,Sinoma International Engineering Co. Ltd.,www.sinoma.com.cn
600971,恒源煤电,HYMD,Anhui Hengyuan Coal Industry and Electricity Power Co.  Ltd.,Http://www.ahhymd.com.cn
600973,宝胜股份,BAOSHENG SCI,BAOSHENG SCIENCE AND TECHNOLOGY INNOVATION CO.  LTD.,http://www.baoshengcable.com
600975,新五丰,NWF,Hunan New Wellfull Co. Ltd.,www.newwf.com
600976,健民集团,Jianmin Group,Jianmin Pharmaceutical Groups Corp. LTD.,http://www.whjm.com
600978,宜华木业,YIHUA TIMBER,GUANGDONG YIHUA TIMBER INDUSTRY CO.LID,http://www.yihuatimber.com
600979,广安爱众,AAA PUBLIC,SICHUAN GUANGAN AAA PUBLIC CO. LTD .,http://www.sc-aaa.com/
600980,北矿磁材,BGRIMM Magnetic,BGRIMM Magnetic Materials & Technology Co. Ltd.,http://www.magmat.com
600981,汇鸿集团,HIGH HOPE GROUP,JIANGSU HIGH HOPE INTERNATIONAL CORPORATION,www.jstex.com
600982,宁波热电,nbtp,NINGBO  THERMAL  POWER  CO.  LTD,www.nbtp.com.cn
600983,惠而浦,Whirlpool,Whirlpool China Co. Ltd,https://cms.whirlpool-china.com
600984,*ST建机,SCMC,SHAANXI  CONSTRUCTION  MACHINERY  CO. LTD.,www.scmc-xa.com
600985,雷鸣科化,lmkh,Anhui Leimingkehua Co. Ltd,www.lmkh.com
600986,科达股份,KEDA GROUP,KEDA GROUP CO.  LTD.,www.keda-group.com
600987,航民股份,ZJHM,ZHEJIANG HANGMIN CO.  LTD.,www.hmgf.com
600988,赤峰黄金,CHIFENG GOLD,Chifeng Jilong Gold Mining Co. Ltd.,www.600988.com.cn
600990,四创电子,Sun-Create,Anhui Sun Create Electronics Co. Ltd,www.sun-create.com
600992,贵绳股份,GZWRC,GUIZHOU WIRE ROPE CO. LTD,www.gzgsgf.com.cn
600993,马应龙,Mayinglong,Mayinglong Pharmaceutical Group Stock Co. LTD.,www.mayinglong.cn
600995,文山电力,WSDL,YUNNAN WENSHAN ELECTRIC POWER CO. LTD,www.wsdl.com.cn
600997,开滦股份,KEC,KAILUAN ENERGY CHEMICAL CORPORATION LIMITED,www.kkcc.com.cn
600998,九州通,Jointown,Jointown Pharmaceutical Group Company Limited,http://www.jzteyao.com
600999,招商证券,CMS,China Merchants Securities Co. Ltd.,http://www.newone.com.cn
601000,唐山港,TSPGC,TANGSHAN PORT GROUP CO. LTD.,www.jtport.com
601001,大同煤业,DTCI,Datong Coal Industry Co.  Ltd.,www.dtmy.com.cn
601002,晋亿实业,GEM-YEAR,GEM-YEAR INDUSTRIAL CO. LTD.,-
601003,柳钢股份,LIUSTEELCO,LIUZHOU IRON&STEEL CO. LCD,http://www.liusteel.com
